champion,voice_line,is_spoken,,,
Sivir,Born of the eclipse!,TRUE,,,
Sivir,Burn in black heat!,TRUE,,,
Sivir,Business is good.,TRUE,,,
Sivir,By the empty sun!,TRUE,,,
Sivir,Catch!,TRUE,,,
Sivir,"Ceaseless dark, eternal omen.",TRUE,,,
Sivir,Celestial ward!,TRUE,,,
Sivir,"Come to my desert, pay my price.",TRUE,,,
Sivir,Crack 'em like a tomb.,TRUE,,,
Sivir,Cut purse? No. Cut throat? Yes.,TRUE,,,
Sivir,Dark times bring the brightest gold.,TRUE,,,
Sivir,"Despite what some say, I do have a sunny side.",TRUE,,,
Sivir,Divine alms.,TRUE,,,
Sivir,Do not look to me for piety.  I have lived far too long and seen far too much.,TRUE,,,
Sivir,"Don't get between me, and my gold.",TRUE,,,
Sivir,Easy pay.,TRUE,,,
Sivir,Eternal shade!,TRUE,,,
Sivir,"Ever in motion, lest I too be consumed.",TRUE,,,
Sivir,Every god has its bounty.,TRUE,,,
Sivir,Everyone has a price.,TRUE,,,
Sivir,Fall from thy sky.,TRUE,,,
Sivir,Feed the jackals.,TRUE,,,
Sivir,"Fly, searing disc!",TRUE,,,
Sivir,For the unseen light!,TRUE,,,
Sivir,Forged in sunfire.,TRUE,,,
Sivir,"Fret not, I will take comfort in thy treasure.",TRUE,,,
Sivir,From the heavens.,TRUE,,,
Sivir,"Get paid, and get out.",TRUE,,,
Sivir,GG!,TRUE,,,
Sivir,Glorious sun-kissed gold.,TRUE,,,
Sivir,"Go forth, beast-rider.  Patrol the beyond.",TRUE,,,
Sivir,Go to thy gods.  Tell them thou failed.,TRUE,,,
Sivir,"Go, release thy warmth.",TRUE,,,
Sivir,"Gods come and go, but gold remains.",TRUE,,,
Sivir,Golden.,TRUE,,,
Sivir,"Good morrow, world.  Where is thy shine today?",TRUE,,,
Sivir,"Hail, fellow knight.  Shall we test thy mettle?",TRUE,,,
Sivir,"Hark, allies to the front!",TRUE,,,
Sivir,Hasten to me.,TRUE,,,
Sivir,Heads up!,TRUE,,,
Sivir,Hearken to the silence of a world's end!,TRUE,,,
Sivir,Heat does not perish.  'Tis merely displaced.,TRUE,,,
Sivir,Heed the eternal omen!,TRUE,,,
Sivir,Here's where I get my cut.,TRUE,,,
Sivir,Heroes go hungry.,TRUE,,,
Sivir,Honor is the rust on a dull blade.,TRUE,,,
Sivir,"How rare, this glimmer.",TRUE,,,
Sivir,"I always take my toll - blood, or gold.",TRUE,,,
Sivir,I am in your debt.,TRUE,,,
Sivir,"I am rekindled, and burning with vengeance.",TRUE,,,
Sivir,"I am returned, with whatever radiance remains.",TRUE,,,
Sivir,"I beseech them, 'Do not gaze directly upon me.'  Alas, they heed me not.",TRUE,,,
Sivir,I could use a pair of croc-skin boots.,TRUE,,,
Sivir,I do my own dirty work.,TRUE,,,
Sivir,I expect compensation.,TRUE,,,
Sivir,I go where the trouble is.,TRUE,,,
Sivir,I make my own fortune.,TRUE,,,
Sivir,"I must away, beneath the horizon.",TRUE,,,
Sivir,I offer thee no sunshine!,TRUE,,,
Sivir,I portend an ill fate.,TRUE,,,
Sivir,I repel thee!,TRUE,,,
Sivir,I shall return with the dawn.,TRUE,,,
Sivir,"I was knighted long ago, under a crimson banner long forgot.",TRUE,,,
Sivir,"I would have plundered the sun as well, Kayle, if thou had not done so first.",TRUE,,,
Sivir,"I would offer prayers, but alas, their words have long since vanished.",TRUE,,,
Sivir,If the heavens do hear…,TRUE,,,
Sivir,"Ignite, golden beacon.",TRUE,,,
Sivir,I'll fight for a cause. I won't die for one.,TRUE,,,
Sivir,I'll have the gold.  Let someone else take the glory.,TRUE,,,
Sivir,I'll not mourn.  Thou wert dead to begin.,TRUE,,,
Sivir,Infinitos!,TRUE,,,
Sivir,Is this dawn or dusk?  I no longer know.,TRUE,,,
Sivir,It's just business.,TRUE,,,
Sivir,It's not stealing if they're dead.,TRUE,,,
Sivir,I've got values - they stack up nicely.,TRUE,,,
Sivir,"I've no quarrel with thee, witch-queen… save thy sister paid for thy head.",TRUE,,,
Sivir,Keeping the Ascended in line is a full-time job.,TRUE,,,
Sivir,"Kings come and go, but gold stays.",TRUE,,,
Sivir,Laws are whatever works at the time.,TRUE,,,
Sivir,"Let us deliver the world from destruction once more, if we must.",TRUE,,,
Sivir,Let us watch the world end.,TRUE,,,
Sivir,Life's cheap. Death pays.,TRUE,,,
Sivir,"Live now, for nothing is eternal.",TRUE,,,
Sivir,Look up. See the buzzards circling.,TRUE,,,
Sivir,"Look upon me, and scald thine eyes!",TRUE,,,
Sivir,"Looks like trouble runs in the family, eh, Azir?",TRUE,,,
Sivir,Loyalty isn't earned. It's bought.,TRUE,,,
Sivir,Make me work for it.,TRUE,,,
Sivir,Make thy peace.,TRUE,,,
Sivir,"Mayhaps in death, thou findest love.",TRUE,,,
Sivir,Meet thy gods.,TRUE,,,
Sivir,My coffers could yet be fuller.,TRUE,,,
Sivir,Nice try.,TRUE,,,
Sivir,No time for pity.,TRUE,,,
Sivir,"Now, I shall demonstrate how to kill a god.",TRUE,,,
Sivir,"Oh, look. I'm about to step on a snake.",TRUE,,,
Sivir,"On the morrow, dear friends, to burn anew.",TRUE,,,
Sivir,"Our kind are few, so we must kill many.",TRUE,,,
Sivir,"Pity, such brilliance remains concealed.",TRUE,,,
Sivir,Plunder their bones!,TRUE,,,
Sivir,"Plunged into shadow, a fate I know well.",TRUE,,,
Sivir,Reckoning and recompense.,TRUE,,,
Sivir,Reflect!,TRUE,,,
Sivir,"Release thy sun, thy infinite gold!",TRUE,,,
Sivir,"Return to thy rest, old one, and awaken no more.",TRUE,,,
Sivir,Scattered light!,TRUE,,,
Sivir,See the flora yearning for stolen sun.,TRUE,,,
Sivir,"Send more goons, I think it's working.",TRUE,,,
Sivir,"Shopkeep, dost thou accept the gold of fallen foes?",TRUE,,,
Sivir,"Slaying a witch is payment enough, though I shall gladly take more.",TRUE,,,
Sivir,So faded the suffocated light.,TRUE,,,
Sivir,So… it ends… thus…,TRUE,,,
Sivir,"Step light, strike hard.",TRUE,,,
Sivir,Such… resplendent dark…,TRUE,,,
Sivir,Sunburst!,TRUE,,,
Sivir,Sweet culmination.,TRUE,,,
Sivir,Take back what's ours.,TRUE,,,
Sivir,"Take caution, witch.  I have long abandoned chivalry.",TRUE,,,
Sivir,Take flight!,TRUE,,,
Sivir,"Take heed, elder.  By god's magic, thou will soon be ungrown.",TRUE,,,
Sivir,Take this!,TRUE,,,
Sivir,"Take what thou wilt, whilst thou can.",TRUE,,,
Sivir,Takes a lot to stay at the top.,TRUE,,,
Sivir,That forked tongue could use a matching forked face.,TRUE,,,
Sivir,That looked expensive!,TRUE,,,
Sivir,The gauntlet is thrown!,TRUE,,,
Sivir,The only thing I look up to is the sky.,TRUE,,,
Sivir,The righteous side is the one that can pay.,TRUE,,,
Sivir,"The sun is long dead, Senna.  No bounty can be gained from thy search.",TRUE,,,
Sivir,The sun that is missing can never set.,TRUE,,,
Sivir,The torch extinguished forever smolders.,TRUE,,,
Sivir,"The world remains, as do its riches.",TRUE,,,
Sivir,They say the desert is a cruel mistress. I like the sound of that.,TRUE,,,
Sivir,Thine end is nigh!,TRUE,,,
Sivir,Think you can dodge my blade?,TRUE,,,
Sivir,This ember fades…,TRUE,,,
Sivir,This fire must burn.,TRUE,,,
Sivir,This is my desert.,TRUE,,,
Sivir,This one's on me.,TRUE,,,
Sivir,"This ring of light, 'tis no halo.",TRUE,,,
Sivir,This toil cannot be for naught.,TRUE,,,
Sivir,This warmth in us is but a fading ember.,TRUE,,,
Sivir,Thou dost not wish to see my fiery side.,TRUE,,,
Sivir,Thou jest at the world's end?  Well met…,TRUE,,,
Sivir,Thou should duck!,TRUE,,,
Sivir,Thy devotion was thy bane.,TRUE,,,
Sivir,"Thy grove is desolate, thy roots without purchase.",TRUE,,,
Sivir,Thy light is null!,TRUE,,,
Sivir,Thy sky darkens.,TRUE,,,
Sivir,"Thy star falleth, never to rise again.",TRUE,,,
Sivir,"Thy time has long passed, old one.  Return to thy fetid tomb.",TRUE,,,
Sivir,"'Tis a shame, parting with coin.",TRUE,,,
Sivir,'Tis but another fallen idol.,TRUE,,,
Sivir,"'Tis cold, finding warmth only from within.",TRUE,,,
Sivir,'Tis no superstition.  Thou should fear the eclipse.,TRUE,,,
Sivir,Torn from the sky to burn in black steel.,TRUE,,,
Sivir,"'Twixt ends of sky, drawn by the pull of the spears.",TRUE,,,
Sivir,Victory is what I'm paid for.,TRUE,,,
Sivir,Wayward rays in endless night.,TRUE,,,
Sivir,We are to battle?  Then let us be done with it.,TRUE,,,
Sivir,"We continue this strange affray?  Very well, then.",TRUE,,,
Sivir,Wealth is my kind of burden.,TRUE,,,
Sivir,What have you for me?,TRUE,,,
Sivir,What once burned above now burns within.,TRUE,,,
Sivir,What profane arms might slay the divine?,TRUE,,,
Sivir,What treasures await?,TRUE,,,
Sivir,What use is gold to a dying world?  Enough.,TRUE,,,
Sivir,What's this?  Another battle to stop the world's unmaking?,TRUE,,,
Sivir,"When none can be helped, help thyself.",TRUE,,,
Sivir,"Where is thy mind, noble Aatrox?  Eternity has not been kind to thee.",TRUE,,,
Sivir,"Where once was sun, a scar remains.",TRUE,,,
Sivir,Who but I should inherit the riches of a dying world?,TRUE,,,
Sivir,Wilt in thy shade!,TRUE,,,
Sivir,"Witch, meet flame!",TRUE,,,
Sivir,"Would that I had thy faith, Leona, or thy ignorance.",TRUE,,,
Sivir,"Yea, verily.",TRUE,,,
Sivir,Yeah. I am that good.,TRUE,,,
Sivir,You always were a snake. Now you look the part.,TRUE,,,
Sivir,"You can't take it with you, so give it to me.",TRUE,,,
Sivir,You can't tame the desert.,TRUE,,,
Sivir,You die for free.,TRUE,,,
Sivir,You know nothing of this fight!,TRUE,,,
Sivir,You shall wane!,TRUE,,,
Sivir,You'll make a nice bag.,TRUE,,,
Sivir,"Your inner beauty really shines through, Cassiopeia.",TRUE,,,
Sivir,You're worth my time… dead.,TRUE,,,
Sivir,"You've got a problem, I've got a price.",TRUE,,,
Skarner, The Creator requires additional organic templates.,TRUE,,,
Skarner,Abandon your kind.,TRUE,,,
Skarner,Abduction protocol in effect. Isolate high potential subjects.,TRUE,,,
Skarner,Accelerating.,TRUE,,,
Skarner,Activating chain blades.,TRUE,,,
Skarner,Allowances will not be made.,TRUE,,,
Skarner,An unsuitable model.,TRUE,,,
Skarner,Area monitored.,TRUE,,,
Skarner,Biological samples detected. Dispose of all unusable materials.,TRUE,,,
Skarner,Biology is the study of defective systems.,TRUE,,,
Skarner,Bolstering exo-plating.,TRUE,,,
Skarner,Boogie protocol engaged.,TRUE,,,
Skarner,Boosters activated.,TRUE,,,
Skarner,Bypassing obstructions!,TRUE,,,
Skarner,Calculating optimal abduction opportunity.,TRUE,,,
Skarner,Capture exceptional specimens.,TRUE,,,
Skarner,Cease your movement!,TRUE,,,
Skarner,Collect what can be repurposed.,TRUE,,,
Skarner,Comply with your discontinuation.,TRUE,,,
Skarner,Contemptible biological unit.,TRUE,,,
Skarner,Damage absorption potential boosted.,TRUE,,,
Skarner,Desist.,TRUE,,,
Skarner,Eeugh! Bugs are gross! Ugh!,TRUE,,,
Skarner,"Effective against biologicals, and their bacterial contaminants.",TRUE,,,
Skarner,Emotion puppet.,TRUE,,,
Skarner,Employing thermal suppression.,TRUE,,,
Skarner,Error…,TRUE,,,
Skarner,Escape is statistically improbable.,TRUE,,,
Skarner,Establishing strategic positioning.,TRUE,,,
Skarner,Expediting incapacitation.,TRUE,,,
Skarner,Fear my sting.,TRUE,,,
Skarner,Feel my sting!,TRUE,,,
Skarner,Firing!,TRUE,,,
Skarner,How do you sustain respiratory function with such meager processing power?,TRUE,,,
Skarner,I cannot be impeded.,TRUE,,,
Skarner,I do not deviate from my course.,TRUE,,,
Skarner,I miss my kind.,TRUE,,,
Skarner,I see the wisdom in that.,TRUE,,,
Skarner,I will find them.,TRUE,,,
Skarner,I will tear them apart.,TRUE,,,
Skarner,I. Am. Ancient! You are nothing more than an insect to me!,TRUE,,,
Skarner,I'll show you monstrous.,TRUE,,,
Skarner,In claw's reach.,TRUE,,,
Skarner,Integrating tri-core processing.,TRUE,,,
Skarner,Involuntary extraction authorized.,TRUE,,,
Skarner,Limb from limb!,TRUE,,,
Skarner,Looping self-diagnostic.,TRUE,,,
Skarner,Maximizing defensive output.,TRUE,,,
Skarner,Multiple systems enhanced.,TRUE,,,
Skarner,My stinger brings ugly death.,TRUE,,,
Skarner,"My stinger consists of metal matrix composites, thermoplastic polymers, and… ugly death.",TRUE,,,
Skarner,My stinger is ready.,TRUE,,,
Skarner,No locations are inaccessible to me.,TRUE,,,
Skarner,Now I've got you!,TRUE,,,
Skarner,Oh no! I seem to have stepped on one of my cousins!,TRUE,,,
Skarner,On all legs.,TRUE,,,
Skarner,Organic weaponry is inconsequential.,TRUE,,,
Skarner,Our progress will not be abated.,TRUE,,,
Skarner,Prepare for disassembly.,TRUE,,,
Skarner,Rearming in progress.,TRUE,,,
Skarner,Referencing local area schematic.,TRUE,,,
Skarner,Reinforcing hull.,TRUE,,,
Skarner,Relent!,TRUE,,,
Skarner,Remote sensor activated.,TRUE,,,
Skarner,Return imminent.,TRUE,,,
Skarner,Root out valuable biological units.,TRUE,,,
Skarner,Seek out biological clusters.,TRUE,,,
Skarner,Shape unsuited to forelimbs — adjusting.,TRUE,,,
Skarner,Skar… skar…,TRUE,,,
Skarner,Skar-skar-skar-ner — rebooting system.,TRUE,,,
Skarner,Skar-skar-SKARNER!,TRUE,,,
Skarner,Specialization: target apprehension.,TRUE,,,
Skarner,"Squish, plod. I'm a human.",TRUE,,,
Skarner,Submit.,TRUE,,,
Skarner,Surveillance deployed.,TRUE,,,
Skarner,Survival is a delusion.,TRUE,,,
Skarner,The battle approaches.,TRUE,,,
Skarner,The Creator awaits.,TRUE,,,
Skarner,The Crystal Scar is weeping.,TRUE,,,
Skarner,The machine expansion is irreversible.,TRUE,,,
Skarner,The Resistance is a lie.,TRUE,,,
Skarner,The will of the Creator must be enacted.,TRUE,,,
Skarner,This world is in need of retrofitting.,TRUE,,,
Skarner,This world is so strange.,TRUE,,,
Skarner,Time to fight!,TRUE,,,
Skarner,Update required.,TRUE,,,
Skarner,Useful components will be preserved.,TRUE,,,
Skarner,We await our time.,TRUE,,,
Skarner,We have need of your subtype.,TRUE,,,
Skarner,"We think alike, summoner.",TRUE,,,
Skarner,You are coming with me!,TRUE,,,
Skarner,You have been chosen.,TRUE,,,
Skarner,You have taught us many methods through which you can die.,TRUE,,,
Skarner,You will be incorporated.,TRUE,,,
Skarner,You'll never escape!,TRUE,,,
Skarner,Your design requires improvement.,TRUE,,,
Sona,… :(,TRUE,,,
Sona,… :),TRUE,,,
Sona,A Crownguard and a mage? Wouldn't want to be her.,TRUE,,,
Sona,A duet.,TRUE,,,
Sona,A melody to guide us home.,TRUE,,,
Sona,A mind unshackled!,TRUE,,,
Sona,A prisoner no longer!,TRUE,,,
Sona,A psychic angel finally stripped of her wings.,TRUE,,,
Sona,A single decree and he just wouldn't do it.,TRUE,,,
Sona,A sublime duet.,TRUE,,,
Sona,A surprise encore? If they insist.,TRUE,,,
Sona,A symphony of justice.,TRUE,,,
Sona,A true masterpiece should celebrate living.,TRUE,,,
Sona,A wrong note is just…a happy little accident.,TRUE,,,
Sona,Accelerated movement.,TRUE,,,
Sona,Accurate like a metronome.,TRUE,,,
Sona,Adagio.,TRUE,,,
Sona,Again!,TRUE,,,
Sona,Alegrissimo.,TRUE,,,
Sona,All secrets lay exposed. I knon what's coming.,TRUE,,,
Sona,All will know my name!,TRUE,,,
Sona,Allegro.,TRUE,,,
Sona,Am I supposed to know this person? Is he a… fan?,TRUE,,,
Sona,An aggressive movement!,TRUE,,,
Sona,And where has Ryze been? Hunting for more world ending relics?,TRUE,,,
Sona,Andante!,TRUE,,,
Sona,Anomalous brainwaves… And something else…,TRUE,,,
Sona,Are you all they sent?,TRUE,,,
Sona,"Art bridges the gaps between people. Governments, not so much.",TRUE,,,
Sona,Art is something everyone can share.,TRUE,,,
Sona,Astral body. Astral conciousness.,TRUE,,,
Sona,Back off.,TRUE,,,
Sona,Be restored!,TRUE,,,
Sona,Bilocation… Automatism… Alternate selves…,TRUE,,,
Sona,"Brioso, brioso!",TRUE,,,
Sona,Can you hear my voice? I am Sona. Your mind is now open to me.,TRUE,,,
Sona,Can you survive me?,TRUE,,,
Sona,Crescendo!,TRUE,,,
Sona,Curtains up. I'm ready.,TRUE,,,
Sona,Dance for me!,TRUE,,,
Sona,Delicately.,TRUE,,,
Sona,"Demacia is my home, but I will never forget Ionia.",TRUE,,,
Sona,Did he want four autographs? I don't understand.,TRUE,,,
Sona,Didn't have to lift a finger.,TRUE,,,
Sona,Discarnate entities… Memories given shape…,TRUE,,,
Sona,Dissonance.,TRUE,,,
Sona,Don't make me get off stage.,TRUE,,,
Sona,Don't slow down.,TRUE,,,
Sona,Don't think about it too much. I'll hear you.,TRUE,,,
Sona,"Don't worry Lux. One day, our kind will be free.",TRUE,,,
Sona,Double time!,TRUE,,,
Sona,Dynamic.,TRUE,,,
Sona,Elegy!,TRUE,,,
Sona,Elevated trance states. A higher mind…,TRUE,,,
Sona,"Emotion, love, those are the real instruments!",TRUE,,,
Sona,"Encore, encore!",TRUE,,,
Sona,Endless psychic power…,TRUE,,,
Sona,Establishing link to geist unit.,TRUE,,,
Sona,Establishing mental link. My name is Sona. I fight to end this war.,TRUE,,,
Sona,Every note is important.,TRUE,,,
Sona,Everyone's a critic.,TRUE,,,
Sona,Everything in harmony.,TRUE,,,
Sona,Extend my sight.,TRUE,,,
Sona,Fall!,TRUE,,,
Sona,Faster!,TRUE,,,
Sona,Feel it!,TRUE,,,
Sona,Feel my psychic rage!,TRUE,,,
Sona,"Fiddlesticks? But the songs, they can't be real.",TRUE,,,
Sona,Finale!,TRUE,,,
Sona,Fortissimo.,TRUE,,,
Sona,Fourth-Dimensional Warfare… Prepare for invasion… High Command…,TRUE,,,
Sona,Freed from my restraints!,TRUE,,,
Sona,"From my mind, to yours.",TRUE,,,
Sona,Geist Connection Complete.,TRUE,,,
Sona,Geist Connection Established. Now warding.,TRUE,,,
Sona,Geist unit activated. Designation: Sona. Hear my thoughts.,TRUE,,,
Sona,Get up Taric. You're chewing the scenery.,TRUE,,,
Sona,GG!,TRUE,,,
Sona,Good. Mages have enough problems without you Sylas.,TRUE,,,
Sona,Goodbye legendary soldier. The world thanks you.,TRUE,,,
Sona,Haha. I can never shake the nerves before a big performance.,TRUE,,,
Sona,Hands reaching out… From other minds…,TRUE,,,
Sona,Harmoniously.,TRUE,,,
Sona,Heal!,TRUE,,,
Sona,Hear and feel everything,TRUE,,,
Sona,Hear me…,TRUE,,,
Sona,Hear my voice!,TRUE,,,
Sona,Here's your show.,TRUE,,,
Sona,High Command is a relic of an old war. They are not prepared for what's coming…,TRUE,,,
Sona,High command should stop investing in bear soldiers.,TRUE,,,
Sona,"Hmm, which arrangement suits the mood?",TRUE,,,
Sona,Hold that note.,TRUE,,,
Sona,Huh. Sounds like a personal problem.,TRUE,,,
Sona,I am a weapon. I am a conduit.,TRUE,,,
Sona,I am beyond you.,TRUE,,,
Sona,I am in control.,TRUE,,,
Sona,I am the future of war.,TRUE,,,
Sona,I am unbound!,TRUE,,,
Sona,"I appreciate the distraction, Yi. But stay out of my way.",TRUE,,,
Sona,I can read your every thought!,TRUE,,,
Sona,I control you!,TRUE,,,
Sona,I don't think Ionia will be rushing to invite me back.,TRUE,,,
Sona,I find inspiration in every smile and every tear.,TRUE,,,
Sona,I hear them. Millions of thoughts…,TRUE,,,
Sona,I knew the punchline before you said it.,TRUE,,,
Sona,I know all.,TRUE,,,
Sona,"I know your secret, Shen. I know about the child.",TRUE,,,
Sona,"I know, Shen. About the child from another universe.",TRUE,,,
Sona,I never could refuse an empty stage. Not even this one.,TRUE,,,
Sona,I see all.,TRUE,,,
Sona,I see… Darkness…,TRUE,,,
Sona,"I sense everything. Feel, hear… Everything. What have I become?",TRUE,,,
Sona,I was built for this.,TRUE,,,
Sona,I will break this toy.,TRUE,,,
Sona,I will end this battle and all battles to come.,TRUE,,,
Sona,"I will end your violent mania, Kayle.",TRUE,,,
Sona,I will remember your every dying synapse.,TRUE,,,
Sona,I won't be stranded in death.,TRUE,,,
Sona,I. Am. In. Control.,TRUE,,,
Sona,I'd share my thoughts on the situations but they might kill everyone.,TRUE,,,
Sona,Ideas are chords… Beautiful music…,TRUE,,,
Sona,"If the Black Rose wants to bring me back, they can do so themselves.",TRUE,,,
Sona,If you insist.,TRUE,,,
Sona,I'll give it some thought.,TRUE,,,
Sona,I'll help you find your seat.,TRUE,,,
Sona,I'll never go back. I've seen too much. I've seen everything.,TRUE,,,
Sona,"I'll play any stage once. Some, just the once.",TRUE,,,
Sona,I'll tear off your wings Kayle!,TRUE,,,
Sona,I'm not looking for notes.,TRUE,,,
Sona,"In the end, you never stopped thinking about yourself, Ezreal.",TRUE,,,
Sona,In unison.,TRUE,,,
Sona,Insignificant!,TRUE,,,
Sona,Is that Irelia? I haven't seen her since the restoration.,TRUE,,,
Sona,It is nothing to crush you.,TRUE,,,
Sona,It was only a matter of time before the brain was commodified. Weaponized.,TRUE,,,
Sona,It's good to see Taric hasn't changed. And bad. It's both.,TRUE,,,
Sona,It's like a little usher. [Giggles],TRUE,,,
Sona,I've got you.,TRUE,,,
Sona,Join the dead Pyke!,TRUE,,,
Sona,Just an intermission I hope.,TRUE,,,
Sona,Just keep smiling and… Maybe they'll go away.,TRUE,,,
Sona,Just setting up before the next song.,TRUE,,,
Sona,Just try to get past me.,TRUE,,,
Sona,Keep and eye out for music snobs.,TRUE,,,
Sona,Keep your voice down!,TRUE,,,
Sona,"King or commoner, everyone loves a show.",TRUE,,,
Sona,Life is a beautiful ballad.,TRUE,,,
Sona,Like an open book.,TRUE,,,
Sona,Look at you. No thoughts head empty.,TRUE,,,
Sona,Look what you did to me Viktor!,TRUE,,,
Sona,Magic is like a song. It's woven into everything. Waiting.,TRUE,,,
Sona,Mastery is the first step. The rest is what you do with it.,TRUE,,,
Sona,Metacognition. Every thought sharpened.,TRUE,,,
Sona,Mind over matter.,TRUE,,,
Sona,Move no further!,TRUE,,,
Sona,My mind is endless!,TRUE,,,
Sona,My mind is the ultimate weapon.,TRUE,,,
Sona,My music is my voice.,TRUE,,,
Sona,My music warms old souls and soothes hardened hearts. It is my greatest joy.,TRUE,,,
Sona,My perception is unbound.,TRUE,,,
Sona,Need a light gas can man?,TRUE,,,
Sona,Never be afraid to listen.,TRUE,,,
Sona,No one can stop me!,TRUE,,,
Sona,No one will control me now.,TRUE,,,
Sona,No thought is safe from me!,TRUE,,,
Sona,"Oh, they'll be fine.",TRUE,,,
Sona,Oh. Is the grand general a fan?,TRUE,,,
Sona,Omniscience has its uses I see.,TRUE,,,
Sona,Once more with feeling.,TRUE,,,
Sona,Oops. Lost myself for a minute.,TRUE,,,
Sona,Open it up!,TRUE,,,
Sona,Order through music.,TRUE,,,
Sona,Ostinato!,TRUE,,,
Sona,Out of my way.,TRUE,,,
Sona,Past and future. Many futures. Many Sonas.,TRUE,,,
Sona,Pick up the pace!,TRUE,,,
Sona,Play on.,TRUE,,,
Sona,Plunge in!,TRUE,,,
Sona,Practice makes perfect.,TRUE,,,
Sona,Psionic Fire!,TRUE,,,
Sona,Psionic power. Psychic… Fury. Can't contain.,TRUE,,,
Sona,Psychic soldiers… Not for terrestrial wars. Something else. Other worlds.,TRUE,,,
Sona,Psychic Wrath!,TRUE,,,
Sona,Psychokinesis cannot be reasoned with.,TRUE,,,
Sona,Psychokinesis!,TRUE,,,
Sona,Puppets!,TRUE,,,
Sona,Pure psychic energy!,TRUE,,,
Sona,Quicken!,TRUE,,,
Sona,"Quiet, please!",TRUE,,,
Sona,Recover!,TRUE,,,
Sona,Remember to wait for your cue. [Giggles],TRUE,,,
Sona,Requiem.,TRUE,,,
Sona,Right on queue.,TRUE,,,
Sona,Saw that one coming.,TRUE,,,
Sona,Scatter!,TRUE,,,
Sona,Sempre.,TRUE,,,
Sona,Send as many killers as you want. They'll all end up like Zed.,TRUE,,,
Sona,Sforzando!,TRUE,,,
Sona,Silence!,TRUE,,,
Sona,So they sent the bear.,TRUE,,,
Sona,Someone's feeling it.,TRUE,,,
Sona,"Sorry Garen, but I can't help if I'm locked up.",TRUE,,,
Sona,Speed of thought.,TRUE,,,
Sona,Stay strong.,TRUE,,,
Sona,Step lively.,TRUE,,,
Sona,Stir the music of the heart.,TRUE,,,
Sona,"Strange thought forms in death. Yet now, I return.",TRUE,,,
Sona,Stride forth!,TRUE,,,
Sona,"Strings move, and people dance in time with the memories.",TRUE,,,
Sona,Such tiny thoughts.,TRUE,,,
Sona,Sweep them aside!,TRUE,,,
Sona,Sylas? He hasn't changed. And my answer is still no.,TRUE,,,
Sona,Symphony!,TRUE,,,
Sona,Synchronicity… What lies beyond the self…,TRUE,,,
Sona,Tanks. Bombs. Toys to be tossed aside.,TRUE,,,
Sona,Telekinesis!,TRUE,,,
Sona,The Arctic Ops event ended forty years ago. You're a fossil.,TRUE,,,
Sona,The balance of global power tilted by a single thought.,TRUE,,,
Sona,The Black Rose Group is here. They must be stopped at all costs.,TRUE,,,
Sona,The Black Rose Group twisted me with their experiments. I'll give them a taste of that success.,TRUE,,,
Sona,"The dead are waiting, Pyke. And they aren't happy.",TRUE,,,
Sona,The fanfare ascends.,TRUE,,,
Sona,The future is malleable. The now is death and war.,TRUE,,,
Sona,The gas can man. Return to your foreign wars.,TRUE,,,
Sona,"The ghosts you see are real, Pyke. Now join them.",TRUE,,,
Sona,The joy of an audience is always worth it.,TRUE,,,
Sona,The mind is a terrible thing.,TRUE,,,
Sona,The rhythm connects us all.,TRUE,,,
Sona,The right song can soothe the soul of a nation.,TRUE,,,
Sona,The symphony never ends.,TRUE,,,
Sona,The tempo changes and so do we.,TRUE,,,
Sona,"The world is cruel. Until that changes, I'll never stop playing.",TRUE,,,
Sona,There's so much pain in Xin Zhao's heart. Why?,TRUE,,,
Sona,They found something during the Arctic Ops… A gate… And what lies beyond…,TRUE,,,
Sona,They stole my voice. In return I will take everything.,TRUE,,,
Sona,This geist unit was designed to restrain me but I cannot be held back.,TRUE,,,
Sona,This is no ordinary instrument. More like an old friend.,TRUE,,,
Sona,This power will never be contained again. Not by anyone.,TRUE,,,
Sona,This power…,TRUE,,,
Sona,This war will not stay hidden for long.,TRUE,,,
Sona,"Those artifacts can't really end the world Ryze, right?",TRUE,,,
Sona,Tossed around like a ragdoll. Fitting.,TRUE,,,
Sona,Triple time!,TRUE,,,
Sona,Two hearts in three-four time.,TRUE,,,
Sona,"Ugh, hecklers.",TRUE,,,
Sona,Ugh. That wasn't part of the show.,TRUE,,,
Sona,Viktor. You will die slowly and in agony.,TRUE,,,
Sona,Ward online. Geist link intact.,TRUE,,,
Sona,We are the future of War. We are PsyOps.,TRUE,,,
Sona,We move!,TRUE,,,
Sona,We're both a long way from home Xin Zhao. Rest easy.,TRUE,,,
Sona,We've got a heckler.,TRUE,,,
Sona,What are you hiding?,TRUE,,,
Sona,"What is strength, Vi? Think on it.",TRUE,,,
Sona,What masterpiece shall we play today?,TRUE,,,
Sona,When fields lie calm. And wind stands still. Run home.,TRUE,,,
Sona,Why won't Jarvan act? All it would take is a single decree.,TRUE,,,
Sona,With perfect tempo.,TRUE,,,
Sona,Wrong key!,TRUE,,,
Sona,You fear my power.,TRUE,,,
Sona,You look out for me and I'll look out for you.,TRUE,,,
Sona,"You made me this way, Viktor. So I made you dead.",TRUE,,,
Sona,You will serve as a test.,TRUE,,,
Sona,Your pitch is off.,TRUE,,,
Sona,"Your teammates openly dislike you, Ezreal. It's amusing.",TRUE,,,
