,champion,voice_line,is_spoken
170,Ryze,It's a start.,True
171,Ryze,Fundamental.,True
172,Ryze,Brings out my colour.,True
173,Ryze,Even the gods can weep.,True
174,Ryze,Now we're talking.,True
175,Ryze,I remember when such tears were shed.,True
176,Ryze,I can feel its power surging.,True
177,Ryze,I'd destroy it - if I didn't need it.,True
178,Ryze,Such a weapon must be treated with respect.,True
179,Ryze,I defy swords and arrows.,True
180,Ryze,Their weapons will fail to scratch.,True
181,Ryze,Protection from primitive arms.,True
182,Ryze,I thought that guy would never stop talking.,True
183,Ryze,Sight is better than swords.,True
184,Ryze,For whatever lurks behind me.,True
185,Ryze,"If I can see it, I can beat it.",True
186,Ryze,They come for what I know.,True
187,Ryze,Sight makes might.,True
188,Ryze,Watching the watchers.,True
189,Ryze,I never liked surprises.,True
190,Ryze,Dark corners made bright.,True
191,Ryze,I'd like to see them try.,True
192,Ryze,Dark shadows hide dark forces.,True
193,Ryze,One less thing to kill me.,True
194,Ryze,Another barrier down.,True
195,Ryze,"Let's move, the path is clear.",True
196,Ryze,One less impediment.,True
197,Ryze,Reduced to rubble.,True
198,Ryze,What is made can be unmade.,True
199,Ryze,"Always learning, always seeking.",True
200,Ryze,"Those who seek improvement, improve.",True
201,Ryze,To the next one.,True
202,Ryze,This power continues to build.,True
203,Ryze,A pause in the chaos. Let's make it count.,True
204,Ryze,I'll return stronger. Count on it.,True
205,Ryze,I'm not running away. I'm running at you the long way around.,True
206,Ryze,"Hang on, archmage business.",True
207,Ryze,Time to reflect on what we have learned.,True
208,Ryze,A moment to gather our runes.,True
209,Ryze,A crowd cheers.,False
210,Ryze,The scroll... burn it... ,True
211,Ryze,Hide... them... ,True
212,Ryze,They will not... take them... ,True
213,Ryze,"Thank the gods, the world's still here.",True
214,Ryze,"A stupid mistake, one I won't make again.",True
215,Ryze,"I still live, but for how much longer?",True
216,Ryze,"Let's try again, and this time do it right.",True
217,Ryze,"Ugh, being dead wastes precious time!",True
218,Ryze,An eagle screech is heard.,False
219,Ryze,I will show you arcane magic.,True
220,Ryze,You show promise!,True
221,Ryze,GG!,True
0,Samira,You want style? You've found her.,True
1,Samira,"Eh, I could do better.",True
2,Samira,Name's Samira. Try not to slow me down.,True
3,Samira,If you can't keep up don't step up. I don't have time for fools.,True
4,Samira,"Listen up, you sorry lot! Only one rule for this mission: take no prisoners.",True
5,Samira,"I've got two rules for every fight. Don't ask for permission, don't ask for forgiveness.",True
6,Samira,"The term's PsyOps, short for Psychic Operations. My name's Samira, short for styling on idiots.",True
7,Samira,"High command, <span class=""basic-tooltip"" style=""border-bottom:1px dotted gray;cursor:help;"" title=""Black Rose Group"">BRG</span>. Whatever! I go where the thrill goes.",True
8,Samira,"Refugee, mercenary the inspiration of a generation!",True
9,Samira,"Virtues? I've got a few. Vices? Heh, a few more.",True
10,Samira,"Some choose steel. Others, bullets. Why not both?",True
11,Samira,"In every girl, there is a queen.",True
12,Samira,I am the beauty and the beast.,True
13,Samira,Only need one eye to hit my mark.,True
14,Samira,Well-behaved women don't make it in Noxus.,True
15,Samira,I'm not built to win. I'm built to conquer.,True
16,Samira,"Oh, how great it would feel to shoot my past in the face.",True
17,Samira,Heh! Nothing more lethal than comfort.,True
18,Samira,I don't work. I slay.,True
19,Samira,Last person I loved thought I was too reckless. Their loss.,True
20,Samira,I never go out of style.,True
21,Samira,Hope I get some blood on these boots. The color's a bit dull.,True
22,Samira,Danger runs from me.,True
23,Samira,The empire values strength. I value style. We're good partners.,True
24,Samira,I'm the rose that survived the desert.,True
25,Samira,'Refugee.' That label is where I draw my strength.,True
26,Samira,Money buys a gun or two. Thrill buys a reputation.,True
27,Samira,Why be average when I can be savage?,True
28,Samira,I feel most alive when I'm walking the line.,True
29,Samira,Guns and swords go together like rice and saffron.,True
30,Samira,The ascended think they own my people. They are wrong.,True
31,Samira,Life's simple. Take the shot or lose the chance.,True
32,Samira,My folks keep telling me to settle down. Not my style.,True
33,Samira,Thrilling! Ha! Maybe I'll get a tattoo to celebrate the occasion.,True
34,Samira,"If they think I kill for fame and fortune, ha! They're idiots, just like all the others.",True
35,Samira,"I chose this life. And sure, someday it might get me killed... but 'til then, I'm unstoppable.",True
36,Samira,Those who followed the ascended burned away my home. So don't expect me to follow anyone.,True
37,Samira,Indari was a great captain. She taught me how to shoot. I taught myself how to kill.,True
38,Samira,I care most about my warband or my family. Order changes depending on who gets on my nerves.,True
39,Samira,"Born in Shurima, raised by Noxus. Maybe I'll die in Demacia to make things interesting, huh?",True
40,Samira,"People always ask about my weapons. Right hand, Blaze. Left hand, Thorn. Vanquish on the back, eh! Simple as that.",True
41,Samira,"Sometimes, I'm the hero. Other times, I'm the villain. It's all a matter of perspective.",True
42,Samira,"Growing up, my mamman taught me one lesson. Death isn't the scariest thing. It's a mother's rage.",True
43,Samira,"Darius, Swain, pft! Those names mean little to me. I answer to myself.",True
44,Samira,The sad mummy! My mamman used to tell stories about you when I was a girl. How I loved them.,True
45,Samira,Shurima needs no emperor!,True
46,Samira,"I know your type, Draven. The kind of man who's compensating for something.",True
47,Samira,"That gauntlet would be better off without you, kid.",True
48,Samira,"You seem kinda pale, LeBlanc. Sure you're getting enough sun?",True
49,Samira,"Sarah, is it? I've killed many captains. Let's see how you measure up.",True
50,Samira,"A talking turtle? Okay, maybe I did have one too many.",True
51,Samira,"Sivir. You say you'll do anything for the right price, but what's the price of one's destiny?",True
52,Samira,"Hey, old man. How long you got before that demon takes over?",True
53,Samira,"Honestly, lantern man? Not sure you can handle my soul.",True
54,Samira,If it looks like a blood sucker and it sounds like a blood sucker... Maybe I ought to kill it.,True
55,Samira,Xerath. Your people ended my home. I will end your existence.,True
56,Samira,Samira tosses a coin.,False
57,Samira,Keep the change. You're gonna need it.,True
58,Samira,You're dead weight.,True
59,Samira,Buy something nice. On me.,True
60,Samira,Get a haircut. Trust me.,True
61,Samira,It's alright if you don't like me. We can't all have good taste.,True
62,Samira,Samira checks her gun and bullet shells continously drop onto the ground.,False
63,Samira,Huh. Less than yesterday at least.,True
64,Samira,Hm. How come no one ever tells me to reload?,True
65,Samira,Oh... I really gotta check these more often.,True
66,Samira,Ugh. I missed a freakin' cliff-diving trip for this crap?,True
67,Samira,Samira laughs.,False
68,Samira,Samira laughs.,False
69,Samira,Samira laughs.,False
70,Samira,Samira grunts.,False
71,Samira,Samira grunts.,False
72,Samira,Samira grunts.,False
73,Samira,Samira chuckles.,False
74,Samira,Samira grunts.,False
75,Samira,Samira grunts.,False
76,Samira,Samira grunts.,False
77,Samira,Samira grunts.,False
78,Samira,Let's make this fun!,True
79,Samira,Push my limits! I dare you.,True
80,Samira,Finally some action!,True
81,Samira,Oooh you look promising.,True
82,Samira,I'm bored. Fight me!,True
83,Samira,I fight on my terms.,True
84,Samira,Don't hold back. I won't.,True
85,Samira,Well! Look at you.,True
86,Samira,I'll take care of this.,True
87,Samira,Seize the moment!,True
88,Samira,Oh lookie here. Target practice.,True
89,Samira,And I'm not even looking.,True
90,Samira,Don't mess with me.,True
91,Samira,You're mine.,True
92,Samira,Next breath might be your last.,True
93,Samira,Bah! Like tereshni all over again.,True
94,Samira,On my worst behavior.,True
95,Samira,Came all this way to die? Hm?,True
96,Samira,Think fast!,True
97,Samira,Always bet on me.,True
98,Samira,Settle down sweet-cake.,True
99,Samira,Push off.,True
100,Samira,Samira grunts.,False
101,Samira,Samira grunts.,False
102,Samira,Samira grunts.,False
103,Samira,Samira grunts.,False
104,Samira,Samira chuckles.,False
105,Samira,Samira grunts.,False
106,Samira,Samira grunts.,False
107,Samira,Samira chuckles.,False
108,Samira,Nope!,True
109,Samira,Don't think so.,True
110,Samira,Nice try.,True
111,Samira,Samira grunts.,False
112,Samira,Samira grunts.,False
113,Samira,Samira grunts.,False
114,Samira,Samira grunts.,False
115,Samira,Over here!,True
116,Samira,Eyes up!,True
117,Samira,Keep up,True
118,Samira,Too slow!,True
119,Samira,Woo!,True
120,Samira,Samira grunts.,False
121,Samira,Samira grunts.,False
122,Samira,Jackpot!,True
123,Samira,Showtime!,True
124,Samira,My kind of rain!,True
125,Samira,No better time to die!,True
126,Samira,Never look back!,True
127,Samira,Weapons hot!,True
128,Samira,It's about to get messy.,True
129,Samira,Flawless.,True
130,Samira,Idiot.,True
131,Samira,Not sorry.,True
132,Samira,Done and dusted.,True
133,Samira,Lucky for you the last thing you saw was me.,True
134,Samira,"Messy, but effective.",True
135,Samira,Oh! Did I step on your moment?,True
136,Samira,My time is precious. Your life is not.,True
137,Samira,Ha! I win.,True
138,Samira,Maybe you should've smiled more.,True
139,Samira,"Eh, I'm not here to make friends.",True
140,Samira,"Don't worry, Azir. You'll be remembered... as a tyrant.",True
141,Samira,Ah... what was your dumb name again?,True
142,Samira,"Leave the kid, take the gauntlet.",True
143,Samira,"Not the first LeBlanc I've killed. Probably not the last, either.",True
144,Samira,Your guns have a better home now Sarah.,True
145,Samira,"Not sure if I just killed an ascended or some kid's lost pet. Ah, well.",True
146,Samira,"Guess you don't need to run from destiny anymore, Sivir.",True
147,Samira,Be thankful I got to you before your demon did.,True
148,Samira,Don't say I didn't warn you lantern man.,True
149,Samira,"Ugh, gross. Least my boots are looking brighter.",True
150,Samira,"Shurima, no, the world is better off without you, Xerath.",True
151,Samira,Ohoho I'm just getting started!,True
152,Samira,This took years of practice... for everyone else.,True
153,Samira,Taking a quick break. Try not to die while I'm gone.,True
154,Samira,"How did that old trick go again? Ah, right.",True
155,Samira,Gonna go grab a drink! And maybe buy some new toys huh?,True
156,Samira,"Be right back. After all, I gotta save some killing for later.",True
157,Samira,"Target neutralized, credits obtained. Time to treat myself.",True
158,Samira,Style never fades...,True
159,Samira,Least I didn't die of boredom...,True
160,Samira,Samira groans.,False
161,Samira,Samira groans.,False
162,Samira,"Believe me, I've faced worse.",True
163,Samira,Live fast. Die young.,True
164,Samira,Another round. Ante up!,True
165,Samira,"Look out, guys, gals, and other pals. Samira's back!",True
166,Samira,I'm sorry! Did I step on your moment?,True
167,Samira,"Nero, go! You're just dead weight.",True
168,Samira,We never go out of style.,True
0,Sejuani,Trust nothing but your strength.,True
1,Sejuani,I won't be denied!,True
2,Sejuani,You own what you take.,True
3,Sejuani,Fight or make room for those who will.,True
4,Sejuani,"Deeds, not words.",True
5,Sejuani,We fight while cowards talk.,True
6,Sejuani,No spoils for the meek.,True
7,Sejuani,Living in fear is not living at all.,True
8,Sejuani,I will not tolerate weakness.,True
9,Sejuani,I will not hide behind another shield.,True
10,Sejuani,Bristle seems hungry today...,True
11,Sejuani,We bow to no one!,True
12,Sejuani,The cold does not forgive.,True
13,Sejuani,There is no strength in servitude.,True
14,Sejuani,I will rule the Freljord.,True
15,Sejuani,Pain is nothing.,True
16,Sejuani,Ride onward!,True
17,Sejuani,Flee like the cowards you are!,True
18,Sejuani,"Don't worry, Bristle, I'll leave you the scraps.",True
19,Sejuani,Those who oppose me get gored.,True
20,Sejuani,"Easy, Bristle. The archer's mine.",True
21,Sejuani,"Which will snap more easily? The bow, or you?",True
22,Sejuani,"Ice Witch, prepare to be shattered!",True
23,Sejuani,"(laughs) ""Are icicles the best you can muster?""",False
24,Sejuani,Who wants a treat? Bristle wants a treat? Not until we've trampled our foes to dust!,True
25,Sejuani,"Can you smell coward, Bristle? Get 'em!",True
26,Sejuani,Sejuani laughs.,False
27,Sejuani,Sejuani laughs.,False
28,Sejuani,Sejuani laughs.,False
29,Sejuani,Sejuani laughs.,False
30,Sejuani,They will feed my boar.,True
31,Sejuani,Die with weapon in hand.,True
32,Sejuani,Prove your worth.,True
33,Sejuani,Trample them!,True
34,Sejuani,I was born for conquest.,True
35,Sejuani,Stand and fight!,True
36,Sejuani,I won't be denied!,True
37,Sejuani,I was forged by winter.,True
38,Sejuani,Show them our teeth.,True
39,Sejuani,Run them down!,True
40,Sejuani,"Bristle, attack!",True
41,Sejuani,Leave no survivors.,True
42,Sejuani,Seize what's ours.,True
43,Sejuani,I rule the Freljord.,True
44,Sejuani,"We settle this, here, and now!",True
45,Sejuani,Stampede!,True
46,Sejuani,Charge!,True
47,Sejuani,Sejuani grunts.,False
48,Sejuani,Sejuani grunts.,False
49,Sejuani,Sejuani grunts.,False
50,Sejuani,Sejuani grunts.,False
51,Sejuani,Sejuani grunts.,False
52,Sejuani,Sejuani grunts.,False
53,Sejuani,Sejuani grunts.,False
54,Sejuani,Sejuani grunts.,False
55,Sejuani,Die!,True
56,Sejuani,There's no use running!,True
57,Sejuani,A gift from the Freljord!,True
58,Sejuani,"We settle this, here, and now!",True
59,Sejuani,I rule the Freljord!,True
60,Sejuani,Sejuani groans.,False
61,Sejuani,Sejuani groans.,False
62,Sejuani,Sejuani groans.,False
63,Sejuani,Sejuani groans.,False
64,Sejuani,This is our fight!,True
65,Sejuani,"Prove your worth, Summoner!",True
66,Sejuani,To the bitter end.,True
67,Sejuani,We will endure!,True
68,Sejuani,Ride onward.,True
69,Sejuani,Do not relent.,True
70,Sejuani,Victory at any cost.,True
71,Sejuani,I belong in battle.,True
72,Sejuani,I will rule Freljord.,True
73,Sejuani,You'll make excellent boar food.,True
74,Sejuani,Those who oppose me get gored!,True
75,Sejuani,"<span class=""inline-image unit-icon label-after"" data-param="""" style=""display:inline;white-space:pre;""><span class=""border"" data-width=""20"" style=""display:inline-block;position:relative;""><a href=""/wiki/Bristle"" title=""Bristle""><img alt=""Bristle"" class=""thumbborder lazyload"" data-image-key=""BristleSquare.png"" data-image-name=""BristleSquare.png"" data-src=""https://static.wikia.nocookie.net/leagueoflegends/images/6/6c/BristleSquare.png/revision/latest/scale-to-width-down/20?cb=20140804005744"" decoding=""async"" height=""20"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" width=""20""/></a></span> <span style=""white-space:normal;""><a href=""/wiki/Bristle"" title=""Bristle"">Bristle</a></span></span> falls asleep.",False
76,Sejuani,"Hey, get up! How many times have I told you? No sleeping during battle!",True
77,Sejuani,"Hey, wake up! No dinner for you, tonight.",True
78,Sejuani,Sejuani laughs.,False
79,Sejuani,Sejuani laughs.,False
80,Sejuani,Sejuani laughs.,False
81,Sejuani,Sejuani laughs.,False
82,Sejuani,For my ancestors!,True
83,Sejuani,Trample them.,True
84,Sejuani,"Bristle, attack!",True
85,Sejuani,Run them down!,True
86,Sejuani,Strike at their heart.,True
87,Sejuani,Leave no survivors.,True
88,Sejuani,Sejuani grunts.,False
89,Sejuani,Sejuani grunts.,False
90,Sejuani,Sejuani grunts.,False
91,Sejuani,Sejuani grunts.,False
92,Sejuani,"Your reign is over, Ashe.",True
93,Sejuani,"You are not fit to rule, Ashe.",True
94,Sejuani,Stampede!,True
95,Sejuani,Trample!,True
96,Sejuani,Sejuani grunts.,False
97,Sejuani,Sejuani grunts.,False
98,Sejuani,Sejuani grunts.,False
99,Sejuani,Sejuani grunts.,False
100,Sejuani,Sejuani grunts.,False
101,Sejuani,Sejuani grunts.,False
102,Sejuani,Sejuani grunts.,False
103,Sejuani,Sejuani grunts.,False
104,Sejuani,Sejuani grunts.,False
105,Sejuani,Sejuani grunts.,False
106,Sejuani,Sejuani grunts.,False
107,Sejuani,Sejuani groans.,False
108,Sejuani,Sejuani groans.,False
109,Sejuani,Sejuani groans.,False
110,Sejuani,Sejuani groans.,False
111,Sejuani,Sejuani_Original_Attack_0.ogg,False
112,Sejuani,Sejuani_Original_Attack_1.ogg,False
113,Sejuani,Sejuani_Original_Attack_2.ogg,False
114,Sejuani,Sejuani_Original_Attack_3.ogg,False
115,Sejuani,Sejuani_Original_Attack_4.ogg,False
116,Sejuani,Sejuani_Original_Attack_5.ogg,False
117,Sejuani,Sejuani_Original_Attack_6.ogg,False
118,Sejuani,Sejuani_Original_Attack_7.ogg,False
119,Sejuani,Sejuani_Original_Attack_8.ogg,False
120,Sejuani,Sejuani_Original_Attack_9.ogg,False
121,Sejuani,Sejuani_Original_Attack_10.ogg,False
122,Sejuani,Sejuani_Original_Attack_11.ogg,False
123,Sejuani,Sejuani_Original_Attack_12.ogg,False
124,Sejuani,Sejuani_Original_Attack_13.ogg,False
125,Sejuani,Sejuani_Original_Death_0.ogg,False
126,Sejuani,Sejuani_Original_Death_1.ogg,False
127,Sejuani,Sejuani_Original_Death_2.ogg,False
128,Sejuani,Sejuani_Original_Death_3.ogg,False
129,Sejuani,Sejuani_Original_Joke_0.ogg,False
130,Sejuani,Sejuani_Original_Joke_1.ogg,False
131,Sejuani,Sejuani_Original_KillPenta.ogg,False
132,Sejuani,Sejuani_Original_Laugh_0.ogg,False
133,Sejuani,Sejuani_Original_Laugh_1.ogg,False
134,Sejuani,Sejuani_Original_Laugh_2.ogg,False
135,Sejuani,Sejuani_Original_Laugh_3.ogg,False
136,Sejuani,Sejuani_Original_Move_0.ogg,False
137,Sejuani,Sejuani_Original_Move_1.ogg,False
138,Sejuani,Sejuani_Original_Move_2.ogg,False
139,Sejuani,Sejuani_Original_Move_3.ogg,False
140,Sejuani,Sejuani_Original_Move_4.ogg,False
141,Sejuani,Sejuani_Original_Move_5.ogg,False
142,Sejuani,Sejuani_Original_Move_6.ogg,False
143,Sejuani,Sejuani_Original_Move_7.ogg,False
144,Sejuani,Sejuani_Original_Move_8.ogg,False
145,Sejuani,Sejuani_Original_Move_9.ogg,False
146,Sejuani,Sejuani_Original_Move_10.ogg,False
147,Sejuani,Sejuani_Original_Move_11.ogg,False
148,Sejuani,Sejuani_Original_Move_12.ogg,False
149,Sejuani,Sejuani_Original_Move_13.ogg,False
150,Sejuani,Sejuani_Original_Move_14.ogg,False
151,Sejuani,Sejuani_Original_Q_0.ogg,False
152,Sejuani,Sejuani_Original_Q_1.ogg,False
153,Sejuani,Sejuani_Original_Q_2.ogg,False
154,Sejuani,Sejuani_Original_Q_3.ogg,False
155,Sejuani,Sejuani_Original_Q_4.ogg,False
156,Sejuani,Sejuani_Original_Q_5.ogg,False
157,Sejuani,Sejuani_Original_R_0.ogg,False
158,Sejuani,Sejuani_Original_R_1.ogg,False
159,Sejuani,Sejuani_Original_TauntAshe_0.ogg,False
160,Sejuani,Sejuani_Original_TauntAshe_1.ogg,False
161,Sejuani,Sejuani_Original_TauntLissandra_0.ogg,False
162,Sejuani,Sejuani_Original_TauntLissandra_1.ogg,False
163,Sejuani,Sejuani_Original_Taunt_0.ogg,False
164,Sejuani,Sejuani_Original_Taunt_1.ogg,False
165,Sejuani,Sejuani_Original_Taunt_2.ogg,False
166,Sejuani,Sejuani_Original_W_0.ogg,False
167,Sejuani,Sejuani_Original_W_1.ogg,False
168,Sejuani,Sejuani_Original_W_2.ogg,False
169,Sejuani,Sejuani_Original_W_3.ogg,False
170,Sejuani,Sejuani_Original_W_4.ogg,False
171,Sejuani,Sejuani_PROJECT_Attack_0.ogg,False
172,Sejuani,Sejuani_PROJECT_Attack_1.ogg,False
173,Sejuani,Sejuani_PROJECT_Attack_2.ogg,False
174,Sejuani,Sejuani_PROJECT_Attack_3.ogg,False
175,Sejuani,Sejuani_PROJECT_Attack_4.ogg,False
176,Sejuani,Sejuani_PROJECT_Attack_5.ogg,False
177,Sejuani,Sejuani_PROJECT_Attack_6.ogg,False
178,Sejuani,Sejuani_PROJECT_Attack_7.ogg,False
179,Sejuani,Sejuani_PROJECT_Attack_8.ogg,False
180,Sejuani,Sejuani_PROJECT_Attack_9.ogg,False
181,Sejuani,Sejuani_PROJECT_Attack_10.ogg,False
182,Sejuani,Sejuani_PROJECT_Attack_11.ogg,False
183,Sejuani,Sejuani_PROJECT_Attack_12.ogg,False
184,Sejuani,Sejuani_PROJECT_Attack_13.ogg,False
185,Sejuani,Sejuani_PROJECT_Death_0.ogg,False
186,Sejuani,Sejuani_PROJECT_Death_1.ogg,False
187,Sejuani,Sejuani_PROJECT_Death_2.ogg,False
188,Sejuani,Sejuani_PROJECT_Death_3.ogg,False
189,Sejuani,Sejuani_PROJECT_Joke_0.ogg,False
190,Sejuani,Sejuani_PROJECT_Joke_1.ogg,False
191,Sejuani,Sejuani_PROJECT_KillPenta.ogg,False
192,Sejuani,Sejuani_PROJECT_Laugh_0.ogg,False
193,Sejuani,Sejuani_PROJECT_Laugh_1.ogg,False
194,Sejuani,Sejuani_PROJECT_Laugh_2.ogg,False
195,Sejuani,Sejuani_PROJECT_Laugh_3.ogg,False
196,Sejuani,Sejuani_PROJECT_Move_0.ogg,False
197,Sejuani,Sejuani_PROJECT_Move_1.ogg,False
198,Sejuani,Sejuani_PROJECT_Move_2.ogg,False
199,Sejuani,Sejuani_PROJECT_Move_3.ogg,False
200,Sejuani,Sejuani_PROJECT_Move_4.ogg,False
201,Sejuani,Sejuani_PROJECT_Move_5.ogg,False
202,Sejuani,Sejuani_PROJECT_Move_6.ogg,False
203,Sejuani,Sejuani_PROJECT_Move_7.ogg,False
204,Sejuani,Sejuani_PROJECT_Move_8.ogg,False
205,Sejuani,Sejuani_PROJECT_Move_9.ogg,False
206,Sejuani,Sejuani_PROJECT_Move_10.ogg,False
207,Sejuani,Sejuani_PROJECT_Move_11.ogg,False
208,Sejuani,Sejuani_PROJECT_Move_12.ogg,False
209,Sejuani,Sejuani_PROJECT_Move_13.ogg,False
210,Sejuani,Sejuani_PROJECT_Move_14.ogg,False
211,Sejuani,Sejuani_PROJECT_Q_0.ogg,False
212,Sejuani,Sejuani_PROJECT_Q_1.ogg,False
213,Sejuani,Sejuani_PROJECT_Q_2.ogg,False
214,Sejuani,Sejuani_PROJECT_Q_3.ogg,False
215,Sejuani,Sejuani_PROJECT_Q_4.ogg,False
216,Sejuani,Sejuani_PROJECT_Q_5.ogg,False
217,Sejuani,Sejuani_PROJECT_R_0.ogg,False
218,Sejuani,Sejuani_PROJECT_R_1.ogg,False
219,Sejuani,Sejuani_PROJECT_TauntAshe_0.ogg,False
220,Sejuani,Sejuani_PROJECT_TauntAshe_1.ogg,False
221,Sejuani,Sejuani_PROJECT_TauntLissandra_0.ogg,False
222,Sejuani,Sejuani_PROJECT_TauntLissandra_1.ogg,False
223,Sejuani,Sejuani_PROJECT_Taunt_0.ogg,False
224,Sejuani,Sejuani_PROJECT_Taunt_1.ogg,False
225,Sejuani,Sejuani_PROJECT_Taunt_2.ogg,False
226,Sejuani,Sejuani_PROJECT_W_0.ogg,False
227,Sejuani,Sejuani_PROJECT_W_1.ogg,False
228,Sejuani,Sejuani_PROJECT_W_2.ogg,False
229,Sejuani,Sejuani_PROJECT_W_3.ogg,False
230,Sejuani,Sejuani_PROJECT_W_4.ogg,False
231,Sejuani,Sejuani_Traditional_AttackAshe_0.ogg,False
232,Sejuani,Sejuani_Traditional_AttackAshe_1.ogg,False
233,Sejuani,Sejuani_Traditional_Attack_0.ogg,False
234,Sejuani,Sejuani_Traditional_Attack_1.ogg,False
235,Sejuani,Sejuani_Traditional_Attack_2.ogg,False
236,Sejuani,Sejuani_Traditional_Attack_3.ogg,False
237,Sejuani,Sejuani_Traditional_Attack_4.ogg,False
238,Sejuani,Sejuani_Traditional_Attack_5.ogg,False
239,Sejuani,Sejuani_Traditional_BasicAttack_0.ogg,False
240,Sejuani,Sejuani_Traditional_BasicAttack_1.ogg,False
241,Sejuani,Sejuani_Traditional_BasicAttack_2.ogg,False
242,Sejuani,Sejuani_Traditional_BasicAttack_3.ogg,False
243,Sejuani,Sejuani_Traditional_Death_0.ogg,False
244,Sejuani,Sejuani_Traditional_Death_1.ogg,False
245,Sejuani,Sejuani_Traditional_Death_2.ogg,False
246,Sejuani,Sejuani_Traditional_Death_3.ogg,False
247,Sejuani,Sejuani_Traditional_Joke_0.ogg,False
248,Sejuani,Sejuani_Traditional_Joke_1.ogg,False
249,Sejuani,Sejuani_Traditional_Laugh_0.ogg,False
250,Sejuani,Sejuani_Traditional_Laugh_1.ogg,False
251,Sejuani,Sejuani_Traditional_Laugh_2.ogg,False
252,Sejuani,Sejuani_Traditional_Laugh_3.ogg,False
253,Sejuani,Sejuani_Traditional_Move_0.ogg,False
254,Sejuani,Sejuani_Traditional_Move_1.ogg,False
255,Sejuani,Sejuani_Traditional_Move_2.ogg,False
256,Sejuani,Sejuani_Traditional_Move_3.ogg,False
257,Sejuani,Sejuani_Traditional_Move_4.ogg,False
258,Sejuani,Sejuani_Traditional_Move_5.ogg,False
259,Sejuani,Sejuani_Traditional_Move_6.ogg,False
260,Sejuani,Sejuani_Traditional_Move_7.ogg,False
261,Sejuani,Sejuani_Traditional_Move_8.ogg,False
262,Sejuani,Sejuani_Traditional_Q_0.ogg,False
263,Sejuani,Sejuani_Traditional_Q_1.ogg,False
264,Sejuani,Sejuani_Traditional_Q_2.ogg,False
265,Sejuani,Sejuani_Traditional_Q_3.ogg,False
266,Sejuani,Sejuani_Traditional_Q_4.ogg,False
267,Sejuani,Sejuani_Traditional_R_0.ogg,False
268,Sejuani,Sejuani_Traditional_R_1.ogg,False
269,Sejuani,Sejuani_Traditional_R_2.ogg,False
270,Sejuani,Sejuani_Traditional_R_3.ogg,False
271,Sejuani,Sejuani_Traditional_Taunt_0.ogg,False
272,Sejuani,Sejuani_Traditional_Taunt_1.ogg,False
273,Sejuani,Sejuani_Traditional_W_0.ogg,False
274,Sejuani,Sejuani_Traditional_W_1.ogg,False
275,Sejuani,Sejuani_Traditional_W_2.ogg,False
276,Sejuani,Sejuani_Traditional_W_3.ogg,False
0,Senna,No one fights alone in the Mist.,True
1,Senna,Fine. I don't need more enemies.,True
2,Senna,"A stripped-down version of ""GIANTS"" plays.",False
3,Senna,"The mist knows my name. It howled it for years, but it was only asking for help.",True
4,Senna,"Where I'm going, you don't want to go. Seriously, you don't.",True
5,Senna,I'm not running from them anymore. They're running from me.,True
6,Senna,When there's no more light I'll carry their darkness.,True
7,Senna,"If I can handle this gun, I can handle myself. Trust me, I can handle this gun.",True
8,Senna,Any volunteers to charge blindly into a storm of souls?,True
9,Senna,Come back to life... save the world... all with weapons locked. The sentinels trained me right.,True
10,Senna,"“They've heard my story. Now, they're gonna hear my song.”",False
11,Senna,“It's the dream that makes us giants. Just gotta dream big enough.”,False
12,Senna,“Music brings us to life. That's worth fighting for.”,False
13,Senna,"So, what was it like? All that time in the lantern?",True
14,Senna,A nightmare. Lotta darkness. Food was great though.,True
15,Senna,Really?,True
16,Senna,"*chuckles* ""No.""",False
17,Senna,You're quiet.,True
18,Senna,What's to say? You're still cursed.,True
19,Senna,"Keep that up, and I'll curse you.",True
20,Senna,So how's this gonna work?,True
21,Senna,"Well, reckon I shoot something twice and then you shoot it a third time.",True
22,Senna,Worked so far.,True
23,Senna,You been kinda… distant since you came outta that lantern. Somethin' you ain't telling me?,True
24,Senna,"Yeah, I met someone in there. He's a ghoul. We fell in love and made ghoul babies.",True
25,Senna,"Oh. Ha, ha.",True
26,Senna,How do you aim that thing? Isn't it heavy?,True
27,Senna,Not if you know what you're doing.,True
28,Senna,Cause I tried to… Ohhhhh.,True
29,Senna,You ready?,True
30,Senna,I aim to purify.,True
31,Senna,Try to keep up.,True
32,Senna,Try to be less beautiful.,True
33,Senna,I can turn into a screaming cloud.,True
34,Senna,Right. I'll keep up.,True
35,Senna,"Reckon, it's time-",True
36,Senna,-for a reckoning.,True
37,Senna,"By the time I'm done here, dying will be the easy part.",True
38,Senna,It's harder to hold a hand than hold a gun.,True
39,Senna,It's always dark on the horizon if you only look up during storms.,True
40,Senna,"If life is my curse, living is the cure.",True
41,Senna,That monster wants to hear me scream… He can keep waiting.,True
42,Senna,Living my best life. My best second life.,True
43,Senna,Hunted by the forces of darkness? Okay. I can make this work.,True
44,Senna,Small talk wasn't really part of my training.,True
45,Senna,It's just nice not to be in catacombs.,True
46,Senna,Light should teach us not to fear the dark.,True
47,Senna,The gun's not heavy after all the fear I've been carrying.,True
